SGS GEOSOL LABORATÓRIOS LTDA.;;;;;Final Report;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Client:;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS CPRM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
File Created:;13/10/2014 15:10:25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Job Number:;GY1400890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Number of Samples:;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Project:;4.068.087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shipment ID:;3770/SA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P.O. Number:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Received:;10/10/2014 15:10:25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Method;PREPS80P;PREPS80P;PREPS80P;PREPS80P;PREPS80P;PREPS80P;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B
HHE-905;;SOLO;2025;2025;1565;77,28;460;22,72;<0.02;6,49;<1;598;2,8;0,24;8,54;0,14;87,03;6,8;26;5;19;2,92;15,5;<0.1;3,01;0,05;2,69;47,5;27;0,32;0,64;0,04;<0.05;0,04;13,6;16,4;941;16,9;162,2;0,08;0,39;13,3;<2;2,1;62,4;0,95;0,77;<0.05;13;0,36;0,9;2,6;72;0,9;21,8;2,1;59;107,3
HHE-906;;SOLO;1330;1330;1135;85,34;195;14,66;<0.02;6,41;18;314;2,9;0,3;1,26;0,16;99,58;9,9;30;10;27,8;3,9;17,4;<0.1;2,72;0,05;1,24;46,9;28;0,33;0,74;0,1;0,13;0,04;13,5;14,6;630;21,9;128,7;0,04;0,64;13,9;<2;2,1;33,9;0,56;0,84;<0.05;12,2;0,45;0,78;2,1;54;1;25;2,2;106;106,2
HHE-907;;SOLO;1520;1520;1280;84,21;240;15,79;<0.02;3,07;<1;203;1,7;0,16;>15;0,33;52,85;6,5;11;5;13,7;1,97;7,7;<0.1;1,3;0,02;0,53;28,7;16;0,21;0,54;0,09;0,19;0,02;6,1;12,2;1116;13,3;74,3;0,06;0,34;7,5;<2;0,9;36,5;0,24;0,59;<0.05;6,1;0,21;0,37;1,3;26;0,3;20;1,5;73;51,2
HHE-908;;SOLO;1480;1480;1260;85,14;220;14,87;<0.02;3,25;<1;196;1,9;0,16;>15;0,23;51,14;6,9;13;6;13,1;2,01;8,2;<0.1;1,43;0,03;0,49;25,1;17;0,2;0,67;0,09;<0.05;0,02;7;13,1;1012;12,3;70,2;0,06;0,41;8,2;<2;1,1;39,7;0,16;0,53;<0.05;6,2;0,21;0,38;1,1;25;0,3;16,8;1,3;55;52,7
HHE-909;;SOLO;1235;1235;1055;85,43;180;14,58;<0.02;5,04;<1;246;2,4;0,26;7,93;0,26;72,69;9,1;14;9;15,2;3,04;13,2;<0.1;0,3;0,05;0,88;35,7;25;0,28;0,84;0,11;0,66;0,03;6,5;16,1;782;16,8;110,7;0,06;0,51;11,8;<2;1,5;46,2;0,31;0,68;<0.05;9,5;0,34;0,7;1,5;40;1,4;20,3;1,8;90;46,6
HHE-910;;SOLO;1255;1255;1070;85,26;185;14,74;<0.02;5,07;<1;249;2,5;0,25;8,19;0,26;75,34;9,2;14;9;15,7;3,2;12,8;<0.1;0,92;0,04;0,9;37,3;25;0,27;0,86;0,12;0,3;0,03;8,6;16,6;757;17,4;109;0,07;0,5;12;<2;1,5;46,9;0,47;0,67;<0.05;9,7;0,35;0,65;1,6;41;1,1;20,5;1,8;81;65,7
HHE-911;;SOLO;1335;1335;1045;78,28;290;21,72;<0.02;4,14;<1;268;2,1;0,22;8,01;0,34;64,36;7,6;16;8;19,3;2,49;11;<0.1;2,14;0,03;0,91;29,5;19;0,21;0,78;0,11;0,43;0,06;10,6;12,9;2300;15,9;117,6;0,12;0,49;10,1;<2;1,3;88,8;0,83;0,53;<0.05;8,3;0,29;0,54;1,8;30;1,1;16;1,5;100;72,2
HHE-912;;SOLO;1500;1500;1175;78,33;325;21,67;<0.02;4,35;<1;225;2,1;0,21;11,28;0,21;67,85;8;16;8;15,8;2,59;11,4;<0.1;2,23;0,03;0,74;31,4;21;0,23;0,69;0,09;0,16;0,05;12,3;13;1053;15,2;103,3;0,06;0,46;11,3;<2;1,5;141,3;1,36;0,58;<0.05;8,6;0,29;0,49;1,5;31;0,9;17,6;1,6;82;79,7
HHE-913;;SOLO;1805;1805;1485;82,27;320;17,73;<0.02;5,9;4;527;3,1;0,19;2,75;0,22;87,38;9,6;25;8;35,1;3,23;16,4;<0.1;3,08;0,04;2,6;46,2;37;0,38;1,05;0,07;0,72;0,1;12,6;21,5;1456;15,8;170,5;0,09;0,63;13,7;<2;1,9;48,2;0,35;0,87;<0.05;11,3;0,37;0,92;2,8;59;0,9;26,6;2,6;96;113
HHE-914;;SOLO;1805;1805;1455;80,61;350;19,39;<0.02;7,31;<1;715;3,4;0,3;2,21;0,14;105,66;6,8;32;6;24,5;3,58;20,1;0,2;3,61;0,06;3,18;54,9;31;0,37;0,68;0,06;0,13;0,05;17,5;19,9;1128;19,2;185,9;0,1;0,37;14,6;<2;2,7;71,7;0,77;0,85;<0.05;15,6;0,44;0,91;3;85;1,2;24,5;2,4;79;129,3
HHE-915;;SOLO;1510;1510;1300;86,09;210;13,91;<0.02;6,63;58;497;3,3;0,27;0,96;0,24;99,79;10,4;31;9;29,8;3,86;18;<0.1;3,13;0,06;1,95;49,6;35;0,36;0,75;0,09;0,24;0,05;14,1;18,5;606;21;170,1;0,04;0,59;14,1;<2;2,4;41,9;0,5;0,84;<0.05;12,7;0,45;1;2,3;65;0,9;26,5;2,4;96;117,3
HHE-916;;SOLO;1335;1335;1140;85,39;195;14,61;<0.02;6,43;30;416;3;0,29;1,4;0,26;99,87;10;27;9;23,1;3,67;18,2;<0.1;3,01;0,06;1,82;49,1;31;0,34;0,79;0,1;<0.05;0,05;14,6;18,3;889;21,8;161,7;0,05;0,61;13,9;<2;2,4;44,1;0,58;0,83;<0.05;12,8;0,45;0,95;2,3;62;1;24,5;2,3;99;112,3
HHE-917;;SOLO;1330;1330;1105;83,08;225;16,92;<0.02;5,82;61;359;3,1;0,27;1,21;0,32;101,12;11,7;24;10;26,6;3,62;16,9;0,2;2,69;0,05;1,01;47,6;31;0,31;0,71;0,14;0,52;0,05;14,9;18;591;22,5;126;0,04;0,57;13,2;<2;2;39,2;0,86;0,81;<0.05;11,3;0,42;0,72;1,8;49;1,1;24,5;2,1;96;99,4
HHE-918;;SOLO;1425;1425;1095;76,84;330;23,16;<0.02;4,12;<1;203;2,1;0,2;10,57;0,28;62,83;7,8;11;8;18;2,46;10,6;<0.1;<0.02;0,03;0,75;27,8;18;0,22;0,71;0,11;<0.05;0,03;5,3;13,3;1925;13,7;110,7;0,1;0,39;10,2;<2;0,9;327,8;0,12;0,54;<0.05;7,6;0,28;0,49;1,6;25;0,5;17;1,5;87;30,5
HHE-919;;SOLO;1430;1430;1180;82,52;250;17,48;<0.02;4,72;<1;236;2,2;0,23;5,89;0,28;74,23;8,6;13;9;37,1;2,91;12,6;<0.1;0,05;0,04;1,12;37,2;22;0,26;0,82;0,11;0,22;0,04;6,7;16,8;1783;16,2;127,3;0,08;0,5;11,8;<2;1,2;143,5;0,22;0,65;<0.05;9,2;0,33;0,57;1,6;31;0,7;20;1,7;109;49,8
HHE-920;;SOLO;1500;1500;1285;85,67;215;14,33;<0.02;4,59;<1;241;2,2;0,22;6,59;0,27;72,14;8,1;20;8;22,5;2,9;11,9;0,1;2,24;0,04;0,99;35,5;21;0,25;0,84;0,1;0,06;0,05;12,3;14,8;1845;15,5;107,9;0,08;0,56;11,1;<2;1,5;71,5;0,78;0,61;<0.05;9,2;0,33;0,5;1,6;33;0,9;18;1,7;101;84,6
HHE-921;;SOLO;1300;1300;1090;83,85;210;16,15;<0.02;4,72;<1;239;2,4;0,24;4,22;0,27;74,2;8,6;22;9;24,5;2,84;12,4;0,3;2,47;0,04;1,05;36,7;22;0,26;0,85;0,11;0,22;0,06;11,9;14,8;2045;16;113,6;0,09;0,55;11,5;<2;1,6;60,5;0,73;0,64;<0.05;9,5;0,34;0,54;1,7;34;0,9;18,7;1,7;99;89,8
HHE-922;;SOLO;1710;1710;1475;86,26;235;13,74;<0.02;5,73;<1;466;2,8;0,25;2,72;0,52;89,13;9;28;8;21,9;3,44;14,8;0,2;2,68;0,04;1,79;44,7;25;0,32;1,27;0,12;0,85;0,06;13,1;18;1733;30,9;149,9;0,08;0,91;13,1;<2;1,8;48,4;1;0,78;<0.05;11,4;0,36;1,15;2,4;50;1;23,2;2,1;108;94,7
HHE-923;;SOLO;1605;1605;1435;89,41;170;10,59;<0.02;4,01;<1;246;2;0,18;14,09;0,26;61,41;8,5;18;7;26;2,54;10,3;<0.1;1,71;0,03;0,68;34,3;19;0,22;0,58;0,1;0,4;0,05;8,5;14,4;1167;14,8;83,3;0,09;0,51;9,7;<2;1,3;107,8;0,26;0,59;<0.05;7,5;0,27;0,44;1,5;32;0,5;18,2;1,5;75;65,2
HHE-924;;SOLO;1505;1505;1340;89,04;165;10,96;<0.02;4,94;<1;269;2,3;0,23;7,44;0,32;75,66;9,4;22;9;21,2;3,15;12,6;<0.1;2,1;0,04;0,87;37,5;23;0,26;0,74;0,12;<0.05;0,04;10,3;15,7;1138;17,4;114,5;0,07;0,64;11,5;<2;1,6;52;0,32;0,65;<0.05;9,1;0,34;0,55;1,5;36;0,7;20,3;1,7;93;80,5
HHE-925;;SOLO;1500;1500;1270;84,67;230;15,33;<0.02;4,1;22;247;2;0,2;9,47;0,33;65,94;8,8;14;8;21,9;2,67;10,6;<0.1;1,79;0,03;0,84;32,8;18;0,23;1,75;0,13;<0.05;0,04;8,4;15,2;1473;14,8;109,8;0,07;0,52;10,1;<2;1,4;44,2;0,47;0,64;<0.05;7,9;0,28;0,48;1,2;29;0,5;18,7;1,6;87;65,7
HHE-926;;SOLO;1420;1420;1225;86,27;195;13,73;<0.02;5,54;53;291;2,6;0,28;5,31;0,35;83,79;10,9;22;10;21,9;3,44;14,6;<0.1;2,3;0,05;0,98;40,3;25;0,28;1,63;0,14;0,37;0,04;11,3;16,5;1014;20;126,6;0,07;0,66;13,3;<2;2,4;38,2;0,45;0,71;<0.05;10,3;0,39;0,66;1,5;37;0,9;22,6;2;88;88,3
HHE-927;;SOLO;1540;1540;1345;87,34;195;12,66;<0.02;3,97;<1;225;1,9;0,19;11,11;0,26;59,77;7,5;12;8;15,4;2,54;10,3;<0.1;0,22;0,03;0,73;26,4;18;0,21;1,18;0,1;0,11;0,04;5,8;13,2;1449;12,6;90,4;0,09;0,41;9,4;<2;1,4;41,3;0,18;0,52;<0.05;7,5;0,26;0,46;1,3;28;1,1;16,8;1,4;74;37,6
HHE-928;;SOLO;1445;1445;1250;86,51;195;13,5;<0.02;5,29;<1;244;2,5;0,25;5,29;0,28;79,32;9,5;17;10;18,6;3,11;13,8;<0.1;0,63;0,04;0,85;40;23;0,28;0,71;0,1;0,38;0,05;8,3;14,8;1158;17,3;105,2;0,07;0,49;12,5;<2;1,4;51,5;0,25;0,72;<0.05;9,8;0,36;0,59;1,8;36;0,7;21,9;1,9;90;59,8
HHE-929;;SOLO;1440;1440;1295;89,93;145;10,07;<0.02;5,91;15;275;2,9;0,34;1,53;0,4;95,73;11,7;26;11;28,9;3,86;16,5;<0.1;2,44;0,05;0,94;46,1;25;0,32;0,72;0,14;0,69;0,04;11,6;19,7;960;20,8;137,9;0,06;0,58;14,4;<2;1,9;39,5;0,43;0,8;<0.05;11,4;0,41;0,73;1,9;40;0,9;25,1;2,2;102;94,6
HHE-930;;SOLO;1505;1505;1345;89,37;160;10,63;<0.02;5,28;<1;317;2,6;0,29;5,22;0,38;83,3;10,6;24;9;27,6;3,47;13,7;<0.1;2,31;0,04;1,01;41,9;24;0,28;0,76;0,14;0,79;0,06;14,1;18,8;1649;18,4;132,8;0,09;0,57;13;<2;1,7;50,7;0,91;0,72;<0.05;10,3;0,37;0,71;1,8;38;1;21,8;1,9;103;90,4
HHE-931;;SOLO;1540;1540;1350;87,66;190;12,34;<0.02;5,76;<1;340;2,8;0,27;1,86;0,41;92,24;9,9;28;10;27,6;3,51;15,4;0,3;2,44;0,04;1,14;44,7;26;0,3;0,7;0,12;0,11;0,06;13,6;15,9;1234;19,5;129,7;0,07;0,55;13,1;<2;1,9;54,8;0,91;0,77;<0.05;11,4;0,38;0,72;2,1;44;0,9;22,6;2;99;88,8
HHE-932;;SOLO;1405;1405;1230;87,54;175;12,46;<0.02;4,86;<1;328;2,7;0,29;2,12;0,41;87,49;10,3;24;9;23,7;3,67;16,3;<0.1;2,55;0,05;1,13;41,9;26;0,3;0,64;0,12;0,21;0,05;12,7;16,5;1300;20,2;120,4;0,06;0,58;12,2;<2;2,1;56,8;0,86;0,73;<0.05;10,7;0,39;0,76;2,1;48;0,9;22,8;2;95;89,8
HHE-933;;SOLO;1550;1550;1315;84,84;235;15,16;<0.02;5,14;3;581;3,1;0,3;1,15;0,26;91,71;8,9;27;8;27,3;3,48;18,6;<0.1;2,93;0,06;2,17;46,1;30;0,35;0,6;0,07;0,08;0,05;12,4;20,2;725;19,6;164,5;0,06;0,44;11,9;<2;2,5;57;0,69;0,81;<0.05;12,5;0,41;0,97;2,4;72;0,9;22,9;2,3;77;100,5
HHE-934;;SOLO;1670;1670;1385;82,93;285;17,07;<0.02;4,46;60;428;2,7;0,24;0,43;0,31;92,57;8,6;27;7;24,3;3,44;15,3;<0.1;3,33;0,04;1,35;47;33;0,37;0,48;0,09;0,3;0,04;10,8;17,9;573;17,5;127,4;0,02;0,48;10,5;<2;2;28,7;0,54;0,87;<0.05;12,2;0,43;0,72;2,4;70;0,8;26,8;2,4;70;117,3
HHE-935;;SOLO;1875;1875;1540;82,13;335;17,87;<0.02;5,31;98;277;2,7;0,26;0,32;0,27;90,2;10,4;19;9;20,1;3,55;15,8;<0.1;2,62;0,05;0,78;45,5;44;0,37;0,3;0,12;0,59;0,03;11,6;18,6;687;22,5;104,1;0,03;1,04;12,6;<2;2;28,3;0,8;0,92;<0.05;10,9;0,43;0,64;2,6;73;0,9;31,8;2,5;63;99,3
HHE-936;;SOLO;1920;1920;1580;82,29;340;17,71;<0.02;4,84;76;266;2,7;0,24;0,55;0,32;77,64;9,8;24;9;26,6;3,77;15,3;<0.1;2,5;0,05;0,81;39,7;44;0,32;0,34;0,12;1,05;0,03;10,7;19,1;859;22,6;106,8;0,04;0,95;11,4;<2;1,7;29,8;0,62;0,77;<0.05;9,7;0,37;0,62;2,3;68;0,8;24,1;2,2;74;96,2
HHE-937;;SOLO;2015;2015;1665;82,63;350;17,37;<0.02;4,56;91;242;2,3;0,21;0,7;0,39;75,36;10;21;8;26,3;3,12;14,1;<0.1;2,03;0,04;0,98;38,1;42;0,29;0,49;0,14;0,53;0,03;9,8;17,1;1113;23,9;116,2;0,04;0,95;10,3;<2;1,7;24,9;0,62;0,72;<0.05;8,5;0,32;0,56;2,2;45;0,5;24;2;93;75,7
HHE-938;;SOLO;1745;1745;1445;82,81;300;17,19;<0.02;3,13;<1;251;1,6;0,13;11,42;0,31;60,88;6,2;15;<5;12,4;1,93;7,8;<0.1;1,97;0,03;0,56;39,9;18;0,27;0,5;0,07;<0.05;0,02;7,8;12,3;507;12,3;76,9;0,03;0,32;7,2;<2;1,1;33,2;0,47;0,76;<0.05;6,9;0,23;0,34;1,1;25;0,2;23,5;1,9;40;71,1
HHE-939;;SOLO;1455;1455;1110;76,29;345;23,71;<0.02;3,5;<1;276;1,6;0,15;1,04;0,21;58,85;6;17;<5;17,7;2,21;9,6;<0.1;2,17;0,03;0,77;26,5;20;0,24;0,58;0,07;0,09;0,07;8,2;9,1;942;12,9;91,4;0,05;0,33;7,4;<2;1,2;27;0,42;0,53;<0.05;6,9;0,27;0,37;1,4;35;0,3;17,9;1,6;45;83
BRANCO_PREP;;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;<0.01;<1;<5;<0.1;<0.04;<0.01;<0.02;<0.05;0,2;2;<5;1,4;0,55;<0.1;<0.1;<0.02;<0.02;<0.01;0,1;3;<0.01;<0.01;<0.01;<0.05;0,01;<0.1;1,1;<50;<0.5;<0.2;<0.01;<0.05;<0.5;<2;<0.3;<0.5;<0.05;<0.05;<0.05;<0.2;<0.01;<0.02;<0.1;<1;<0.1;<0.1;<0.1;4;<0.5
HHE-940;;SOLO;1660;1660;1370;82,53;290;17,47;<0.02;4,92;<1;358;2,2;0,21;0,75;0,19;81,93;7,5;24;6;19,1;3,05;13,3;0,3;2,9;0,04;1,22;40,3;26;0,29;0,62;0,07;0,05;0,07;8,6;14,9;405;15,4;127,7;0,03;0,26;10,3;<2;1,6;53,9;0,53;0,67;<0.05;10,3;0,38;0,52;1,8;48;0,4;19,3;2;71;104,4
HHE-942;;SOLO;1795;1795;1415;78,83;380;21,17;<0.02;4;<1;147;1,7;0,16;0,47;0,05;68,66;7,4;16;6;13,5;2,28;10,7;<0.1;2,81;0,03;0,39;29,6;20;0,25;0,38;0,08;0,38;0,03;10,4;9,3;277;12,7;70,4;0,01;0,39;8,8;<2;1,4;31,8;0,67;0,56;<0.05;8,2;0,37;0,39;1,4;38;0,4;16,9;1,7;49;111,8
HHE-943;;SOLO;1725;1725;1345;77,97;380;22,03;<0.02;3,94;<1;146;1,8;0,17;0,47;0,07;66,11;7,2;14;6;20,3;2,34;10,9;<0.1;2,71;0,03;0,38;29,9;20;0,25;0,37;0,07;0,11;0,03;10,3;12,7;259;12,3;69,6;0,01;0,39;9,1;<2;1,4;31,2;0,66;0,56;<0.05;8;0,36;0,39;1,4;36;0,4;16,7;1,7;48;108,3
HHE-944;;SOLO;1765;1765;1425;80,74;340;19,26;<0.02;3,95;<1;149;1,8;0,16;0,61;0,07;67,41;6,3;16;5;15,6;2,58;10,9;<0.1;2,72;0,03;0,29;33,3;23;0,28;0,36;0,05;<0.05;0,02;9,9;10,8;162;12;54,2;<0.01;0,41;8,9;<2;1,3;28,4;0,64;0,63;<0.05;8,2;0,37;0,33;1,3;39;0,2;20,8;1,9;46;115,2
HHE-945;;SOLO;1600;1600;1285;80,31;315;19,69;<0.02;3,8;<1;191;1,8;0,15;1,23;0,21;67,85;7,1;15;5;23,2;2,3;10,4;<0.1;2,76;0,03;0,39;33,8;24;0,27;0,51;0,07;<0.05;0,03;10,5;12,1;698;13,4;67,3;0,03;0,42;9,2;<2;1,7;35,1;0,6;0,62;<0.05;7,8;0,37;0,37;1,3;31;0,4;20;1,9;65;106,8
HHE-946;;SOLO;1585;1585;1265;79,81;320;20,19;<0.02;3,69;<1;189;1,7;0,17;1,02;0,2;65,89;6,9;14;6;21,2;2,38;10;<0.1;2,73;0,03;0,66;31,7;22;0,27;0,67;0,09;<0.05;0,05;10,6;11,3;574;14,2;92,1;0,03;0,41;9,1;<2;1,6;62,6;0,63;0,6;<0.05;8,1;0,37;0,4;1,3;31;0,5;18,7;1,8;70;100,6
HHE-947;;SOLO;1675;1675;1275;76,12;400;23,88;<0.02;3,26;<1;189;1,5;0,14;2,78;0,2;61,53;6,4;13;<5;15,4;1,84;8,8;<0.1;2,81;0,03;0,67;30,3;21;0,26;0,53;0,06;<0.05;0,04;10,2;10,5;712;11,3;69,9;0,03;0,4;8,4;<2;1,2;40,3;0,44;0,56;<0.05;7,5;0,33;0,32;1,3;28;0,4;17,5;1,7;55;103,7
HHE-948;;SOLO;1525;1525;1260;82,62;265;17,38;<0.02;4,24;<1;271;2;0,17;3,28;0,17;73,3;7,3;17;5;23,7;2,54;11,5;<0.1;2,86;0,03;1;35,3;28;0,29;0,72;0,07;<0.05;0,05;11,8;13,5;1591;13,3;88,7;0,04;0,45;10,6;<2;1,4;76,6;0,69;0,64;<0.05;9,1;0,38;0,4;1,9;37;0,7;19,7;1,9;75;109
HHE-949;;SOLO;1505;1505;1230;81,73;275;18,27;<0.02;4,23;<1;232;2,2;0,21;2,98;0,23;72,78;7,8;15;6;16,8;2,48;11,4;<0.1;2,6;0,03;0,7;35;25;0,27;0,56;0,07;<0.05;0,03;10,6;13,5;770;13,6;96,2;0,05;0,54;9,7;<2;1,5;34,7;0,74;0,64;<0.05;8,6;0,35;0,42;1,4;30;0,7;18;1,8;61;98,8
