SGS GEOSOL LABORATÓRIOS LTDA.;;;;;Final Report;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Client:;CPRM - Cia de Pesquisa de Recursos Minerais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
File Created:;19/8/2010 20:13:51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Job Number:;GQ1005405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Number of Samples:;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Project:;C.C. 4068-500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shipment ID:;Lote 1562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P.O. Number:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Received:;19/8/2010 20:13:51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Method;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B
RG-L-107;IBY751;SOLO;0,1;11,79;25;269;3,5;0,59;0,2;0,05;116,39;20,5;69;17;31,7;5,76;30,3;5,32;0,04;1,57;51,4;100;0,59;0,55;0,04;0,7;0,06;6,7;43,6;361;36,6;115;<0.1;0,02;0,28;20,9;<2;4,4;15,6;0,21;1,17;<0.05;21,8;0,49;1,19;3,4;132;0,4;30,8;3,8;48;164
RG-L-108;IBY752;SOLO;0,11;9,76;17;308;2,7;0,51;0,07;<0.02;102,09;15,9;57;14;26,9;4,99;25,9;4,38;0,06;1,77;40,7;79;0,49;0,53;0,03;0,34;0,04;1,3;35,5;229;36,7;116;<0.1;0,01;0,14;18,3;<2;2,6;17;0,07;0,96;<0.05;18,9;0,38;1,02;3,4;95;0,1;25,1;3,1;49;135
RG-L-109;IBY753;SOLO;0,09;10,41;22;518;3;0,51;0,1;<0.02;118,12;18;58;15;29,6;5,26;27,4;4,95;0,1;1,75;52,1;85;0,55;0,55;0,04;0,67;0,1;2,1;39,1;257;33,1;118;<0.1;0,01;0,15;19,2;<2;3,1;17,3;0,05;1,14;<0.05;20,7;0,44;1,08;3,5;108;0,1;28,6;3,6;49;155
RG-L-110;IBY754;SOLO;0,1;11,6;29;236;2,7;0,56;0,3;<0.02;129,04;21,2;67;17;31,8;5,68;30,4;5,39;0,14;1,31;61;92;0,61;0,49;0,03;0,78;0,11;9,1;40,1;295;45,8;103;<0.1;0,01;0,33;22,2;<2;4,5;18,3;0,22;1,34;<0.05;22,9;0,53;1,2;3,8;140;0,6;31,3;4;47;167
RG-L-111;IBY755;SOLO;0,08;10,25;22;483;2,4;0,51;0,21;0,03;111,7;17,6;56;13;28,5;5,44;25,8;4,46;0,06;1,46;56,3;71;0,54;0,5;0,04;1,52;0,1;11,1;33,3;356;32,2;93,5;<0.1;0,02;0,58;18,5;<2;4,2;22,6;0,21;1,15;0,11;19,4;0,47;0,94;3,1;118;1;30,5;3,5;45;137
RG-L-112;IBY756;SOLO;0,07;10,8;27;248;3,2;0,54;0,13;0,07;123,72;22,1;70;16;34,1;5,51;28,7;5,48;0,07;1,33;55,3;82;0,62;0,47;0,03;1,25;0,09;18,3;40,4;304;37;101;<0.1;0,01;1,16;21,8;<2;5;16,7;0,89;1,3;0,13;20,9;0,53;1,11;3,5;136;2,3;31,1;3,9;45;165
RG-L-113;IBY757;SOLO;0,06;11,53;25;234;2,7;0,56;0,08;0,05;129,12;21,6;59;17;40,1;5,76;29,7;5,79;0,09;1,26;61,5;84;0,69;0,48;0,03;1,18;0,11;21,6;39,4;318;35,9;92,1;<0.1;<0.01;1,39;22,4;<2;5,1;14,7;1,77;1,44;0,06;22,5;0,63;1,18;3,6;145;3,4;33,6;4,4;42;180
RG-L-114;IBY758;SOLO;0,14;12,08;25;169;3,2;0,55;0,1;0,04;119,84;21,7;57;17;34,6;5,88;30,7;5,22;0,11;0,91;53,1;94;0,6;0,41;0,03;1,03;0,05;15,6;39,3;299;45,1;73,6;<0.1;0,01;0,81;20,1;<2;4,8;13,4;0,54;1,29;0,12;22,1;0,54;1,13;3,3;142;1,8;29;4;39;158
RG-L-115;IBY759;SOLO;0,08;11,85;25;163;2,9;0,54;0,08;0,03;110,82;19,3;56;16;34,7;5,8;29,3;5,08;0,08;0,79;49;89;0,62;0,37;0,03;1,02;0,05;12,9;37,6;272;35,2;58,1;<0.1;0,01;0,63;19,6;<2;4,5;12,3;0,33;1,18;0,06;21,1;0,54;1,08;3,1;136;1,2;29,7;3,8;35;158
RG-L-116;IBY760;SOLO;0,09;13,11;24;364;2,6;0,54;0,13;0,02;111,77;18,9;52;17;34;5,97;29,4;4,71;0,12;0,93;46,7;97;0,57;0,43;0,03;0,78;0,09;5,8;36,9;281;42,7;70,7;<0.1;0,01;0,58;19,4;<2;4,2;14,2;0,14;1,09;0,08;21,1;0,48;1,1;3;127;0,4;29,3;3,7;37;147
RG-L-117;IBY761;SOLO;0,09;10,93;22;171;2,7;0,48;0,09;0,05;106,24;17,8;48;15;32;5,47;27;4,37;0,1;0,96;44,8;73;0,55;0,42;0,02;0,72;0,03;3;34,3;239;31;75,9;<0.1;0,01;0,18;17,9;<2;3,3;12,9;<0.05;1,1;<0.05;19,5;0,42;1,03;3,1;104;0,1;27,6;3,6;34;131
RG-L-118;IBY762;SOLO;0,12;10,21;21;206;2;0,47;0,11;<0.02;108,95;17;43;14;32,6;4,83;25;4,56;0,1;1,11;49,8;64;0,62;0,46;0,02;0,89;0,03;4,1;31,4;248;32,5;81;<0.1;0,01;0,23;17,5;<2;3,6;13,1;0,08;1,21;<0.05;19,6;0,44;1,01;3,2;100;0,4;30,8;3,9;37;134
RG-L-119;IBY763;SOLO;0,11;9,74;20;187;1,9;0,49;0,07;0,03;100,25;19,1;41;13;34;4,63;23,9;4,43;0,1;1,16;44,7;59;0,64;0,44;0,02;1,19;0,04;10,6;32,2;234;27,7;96,9;<0.1;<0.01;0,66;17,2;<2;3,8;12,1;0,48;1,29;0,11;18,8;0,42;1,1;2,9;98;1;28,7;3,7;37;131
RG-L-120;IBY764;SOLO;0,09;7,9;18;269;1,7;0,37;0,13;0,04;95,75;18,3;36;11;27,7;4,2;19,8;3,81;0,1;1,04;41,8;55;0,53;0,42;0,04;1,01;0,04;4,5;26,5;242;30,1;76,8;<0.1;0,01;0,43;13,8;<2;3,4;13,3;0,09;1,05;0,08;15,9;0,4;0,82;2,5;85;0,3;27;3,3;30;114
RG-L-121;IBY765;SOLO;0,08;8,42;18;159;1,8;0,35;0,12;0,03;79,52;15,7;32;11;25,3;4,14;19,9;3,59;0,09;0,94;33,5;62;0,46;0,41;0,02;0,75;0,03;8,1;27,7;194;24,1;69,8;<0.1;0,01;0,5;13,5;<2;3,4;10,3;0,21;0,86;0,06;14,6;0,39;0,78;2,2;89;0,7;23,6;2,8;27;112
RG-L-122;IBY766;SOLO;0,08;7,38;16;151;1,6;0,3;0,05;0,04;76,5;12,2;30;9;25,3;4,14;18,1;3,04;0,07;1,06;31,4;54;0,43;0,43;0,02;0,87;0,02;0,9;24,7;170;27;70,4;<0.1;<0.01;0,17;11,9;<2;2,8;8,4;<0.05;0,78;0,05;12,9;0,33;0,68;1,9;68;0,1;23;2,7;28;90,2
RG-L-123;IBY767;SOLO;0,08;9,1;19;179;2;0,38;0,14;0,02;86,29;15,7;34;12;24,9;4,6;22,7;3,61;0,06;0,45;38,8;75;0,47;0,3;0,02;0,71;0,04;1,9;30,2;241;27,9;38;<0.1;0,01;0,24;14,7;<2;3,2;11,6;0,06;0,95;<0.05;17;0,4;0,7;2,2;86;0,2;24,5;3;27;108
RG-L-124;IBY768;SOLO;0,08;11,75;24;117;2,4;0,47;0,12;0,04;105,26;16,7;42;12;27,3;5,4;28,5;4,81;0,1;0,26;47,6;95;0,58;0,26;0,02;0,79;0,04;14,9;34,2;293;33,6;25,9;<0.1;0,01;0,91;18,4;<2;4,6;12,4;0,57;1,16;0,1;20,6;0,56;0,73;2,7;125;1,6;29,3;3,6;30;147
RG-L-125;IBY769;SOLO;0,05;12,03;23;104;2,2;0,45;0,11;0,03;95,33;15,7;44;10;25,8;5,6;26,3;4,55;0,11;0,23;43,4;95;0,54;0,25;0,02;0,87;0,04;15,3;34;267;39,9;21,1;<0.1;<0.01;0,91;17,6;<2;4,2;12,1;0,66;1,09;0,14;19,5;0,57;0,61;2,5;130;1,9;26,8;3,3;31;152
RG-L-126;IBY770;SOLO;0,08;9,82;22;176;1,9;0,48;0,16;0,04;128,51;16,3;44;13;30,3;5,48;24,5;4,55;0,09;0,43;58,6;77;0,63;0,27;0,07;1,29;0,03;16,5;28,6;370;32;44,1;<0.1;0,02;0,82;18,5;<2;4,2;17,3;0,74;1,41;0,13;21,4;0,64;0,8;3,1;121;1,9;35,4;4,1;31;147
RG-L-127;IBY771;SOLO;0,1;12,85;27;121;1,8;0,56;0,08;0,03;123,06;15,9;46;16;34,7;5,82;31;4,96;0,12;0,38;50,9;91;0,62;0,25;0,02;1,18;0,03;13,3;37,5;291;35,2;40,6;<0.1;0,01;1,16;21,4;<2;4,7;13,4;0,37;1,35;0,1;22,2;0,57;0,94;3,2;136;1;33,7;4;36;149
RG-L-128;IBY772;SOLO;0,08;12,41;28;453;1,5;0,55;0,1;0,02;116,5;14,7;49;16;34,6;5,71;31;4,98;0,07;0,37;46,3;86;0,58;0,24;0,02;1,7;0,15;15,5;36,9;284;31,2;36,3;<0.1;0,01;0,99;22;<2;4,9;13;0,5;1,25;0,08;21,8;0,55;0,98;3,2;138;1,6;31,2;3,8;35;153
RG-L-129;IBY773;SOLO;0,11;12,01;26;349;1,3;0,55;0,08;0,04;110,63;13,8;45;15;34,8;5,56;29;4,71;0,1;0,41;44,2;76;0,57;0,24;0,02;1,74;0,11;17,7;34,4;276;33,7;36,8;<0.1;0,01;1,02;20;<2;5;12,8;0,92;1,19;0,14;20,7;0,53;0,97;3,1;135;1,7;29,1;3,7;37;146
RG-L-130;IBY774;SOLO;0,09;11,63;26;727;1,6;0,55;0,13;0,03;105,31;15,6;41;16;37,2;5,39;29,8;4,72;0,09;0,6;46,1;77;0,57;0,31;0,02;1,86;0,23;16,2;36,2;277;30,1;46,5;<0.1;0,01;1,39;21,5;<2;4,8;14,1;0,89;1,12;0,11;20,6;0,51;0,93;3,1;129;2;29,8;3,6;39;145
RG-L-131;IBY775;SOLO;0,08;10,76;23;275;1,4;0,46;0,1;<0.02;118,44;14,2;40;13;32,3;5,32;26,8;3,99;0,1;0,3;49,7;78;0,55;0,22;0,03;0,91;0,07;3,8;32,2;261;33,8;28,5;<0.1;0,01;0,45;18,5;<2;3,9;13,1;0,08;1,23;0,07;20,1;0,49;0,78;3;114;0,2;31,2;3,7;35;128
RG-L-132;IBY776;SOLO;0,09;9,15;15;101;1,4;0,43;0,12;0,05;97,5;13,6;35;11;30,1;4,94;22,8;2,95;0,05;0,21;43,1;68;0,52;0,18;0,03;0,38;0,02;0,3;29,4;253;27,7;24,1;<0.1;0,01;0,21;15,7;<2;3,1;13,6;<0.05;1,09;<0.05;17,2;0,3;0,66;2,5;80;<0.1;27,6;3,2;35;89,8
RG-L-133;IBY777;SOLO;0,11;9,45;19;97;1,3;0,44;0,11;0,06;95,8;13,5;34;12;30;5,03;23,1;3,43;0,07;0,23;43,5;65;0,52;0,19;0,03;0,72;0,01;0,7;29,4;254;27,4;26,4;<0.1;0,01;0,21;15,8;<2;3,2;14;0,07;1,11;0,07;17,3;0,38;0,68;2,6;90;0,1;28,6;3,3;32;103
RG-L-134;IBY778;SOLO;0,09;9,51;22;101;1,4;0,44;0,07;<0.02;89,6;14;34;12;29,8;4,58;23,5;3,68;0,1;0,27;43,6;61;0,55;0,19;0,02;1,26;0,03;13,6;29,6;248;24,9;29,4;<0.1;<0.01;1,11;16,5;<2;4;12,2;0,7;1,18;0,07;16,4;0,41;0,73;2,5;101;1,9;31;3,7;35;112
RG-L-135;IBY779;SOLO;0,08;9,82;19;117;1,4;0,41;0,06;<0.02;81,54;12,5;32;11;28;4,57;22,9;3,04;0,07;0,23;41,9;60;0,57;0,19;0,02;0,78;0,02;1,3;29,3;246;26,8;24;<0.1;0,01;0,31;16,4;<2;3,1;11,2;<0.05;1,2;0,09;15,4;0,35;0,64;2,4;85;0,2;30,8;3,7;33;94,7
RG-L-136;IBY780;SOLO;0,06;8,79;19;79;1,5;0,39;0,06;0,03;84,68;12,4;30;9;28,1;4,43;21,5;3,24;0,08;0,18;41,1;61;0,55;0,17;0,02;1,04;0,01;1,6;28;262;24,3;20,6;<0.1;0,01;0,26;15,4;<2;3,3;10,3;<0.05;1,07;<0.05;15,1;0,37;0,56;2,2;82;0,2;30,2;3,5;28;93,8
RG-L-137;IBY781;SOLO;0,09;9,14;19;77;1,3;0,39;0,07;<0.02;86,36;13,6;33;10;25,7;4,62;22;3,22;0,07;0,18;40,9;75;0,49;0,18;0,02;0,62;0,01;0,8;29,5;212;28,4;21,5;<0.1;<0.01;0,28;15,1;<2;3,1;10,3;<0.05;1,02;<0.05;16;0,39;0,58;2,2;85;0,1;26,9;3,1;27;98,3
RG-L-138;IBY782;SOLO;0,11;8,1;18;81;1,6;0,34;0,13;0,03;87;12,8;30;9;24,8;4,36;20,7;3,29;0,09;0,14;41,3;74;0,46;0,18;0,02;0,68;0,01;2,1;26,1;240;24,7;19;<0.1;0,01;0,36;13,7;<2;3,4;11,5;<0.05;0,98;0,05;15,7;0,42;0,54;2,1;83;0,2;27;3;24;98,6
RG-L-139;IBY783;SOLO;0,12;7,19;19;103;1,2;0,36;0,13;0,03;94,75;13;37;11;29,3;4,77;19;3,66;0,07;0,24;43,1;69;0,48;0,2;0,04;1,28;0,02;6,6;24,9;250;28;29,3;<0.1;0,01;0,72;14,1;<2;3,5;13;0,08;1,02;0,13;16,9;0,48;0,61;2,4;85;0,5;27,5;3;23;110
RG-L-140;IBY784;SOLO;0,12;8,64;22;128;1,8;0,42;0,15;0,03;114,01;14,2;38;14;31,9;4,79;22,5;4,51;0,08;0,44;48;73;0,54;0,28;0,04;0,99;0,03;13,3;28,1;268;30,5;48,4;<0.1;0,01;1,01;16,9;<2;4,1;13,7;0,28;1,16;0,07;19,8;0,57;0,8;2,9;107;1,2;31,2;3,5;30;132
RG-L-141;IBY785;SOLO;0,17;9,23;21;494;1,9;0,44;0,16;0,05;111,7;14,4;42;15;32,4;5,16;23,9;4,43;0,07;0,6;45,5;76;0,53;0,31;0,04;1,35;0,14;11,3;29,5;282;34,3;57,7;<0.1;0,01;0,9;18,3;<2;4,1;15,4;0,29;1,1;0,1;20,1;0,53;0,9;3;107;0,5;29,7;3,5;31;135
BRANCO_PREP;;SOLO;<0.02;0,12;4;7;<0.1;<0.04;0,01;0,02;0,69;0,9;1;<5;6,4;1,33;0,5;0,12;<0.02;<0.01;0,7;5;0,05;<0.01;0,01;0,95;<0.01;0,2;3,2;<50;2;3,2;<0.1;<0.01;0,17;<0.5;<2;1;0,7;0,06;0,09;<0.05;0,5;<0.01;0,04;<0.1;1;0,2;0,4;<0.1;<1;3,7
RG-L-142;IBY786;SOLO;0,12;8,81;19;151;1,3;0,43;0,13;<0.02;97,99;12;37;14;29,3;4,74;22;4,1;0,09;0,69;39,4;66;0,53;0,31;0,04;0,94;0,04;9,2;26,3;266;26,9;66,8;<0.1;0,01;0,7;16,1;<2;3,6;14,3;0,19;1,06;0,09;18,6;0,48;0,93;2,9;97;0,4;26,6;3,1;30;123
RG-L-143;IBY787;SOLO;0,2;9,61;21;152;1,3;0,43;0,06;0,04;97,73;11,9;36;14;30,8;4,87;23,1;4,18;0,07;0,76;37,2;70;0,53;0,33;0,03;2,5;0,05;10,8;28,2;239;28,7;49,5;<0.1;0,01;1,12;17,7;<2;4;11,3;0,27;0,95;0,05;17,8;0,48;0,87;3;104;0,4;25,7;3,3;30;131
RG-L-144;IBY788;SOLO;0,15;10,66;24;75;1,4;0,56;0,09;0,04;100,93;11,8;38;8;30,9;5,26;26,5;4,63;0,08;0,15;43,6;67;0,5;0,15;0,02;1,44;0,04;17,6;30,3;314;28,6;14,8;<0.1;0,01;1,2;19,2;<2;4,7;14,1;0,74;1,02;0,07;20,2;0,57;0,55;2,9;115;1,9;26,2;3,2;32;144
RG-L-145;IBY789;SOLO;0,08;9,04;26;57;1,5;0,62;0,11;0,04;83,3;11,7;55;8;32,9;5,12;28,6;5,11;0,09;0,14;32,8;64;0,35;0,12;0,02;1,96;0,23;19,9;33,6;273;28,6;12,1;<0.1;<0.01;1,61;21,3;<2;5,1;12,9;1,85;0,74;0,12;17,3;0,58;0,53;2,8;130;3,4;18,3;2,3;42;167
RG-L-146;IBY790;SOLO;0,05;11,4;29;53;1,3;0,68;0,15;<0.02;96,82;11,6;45;7;31,3;5,54;30,9;5,45;0,09;0,12;38,3;67;0,44;0,13;0,02;1,76;0,18;20,6;33,9;292;29;10,3;<0.1;0,01;1,67;22,9;<2;5,1;16,7;1,68;0,9;0,15;20,7;0,65;0,52;2,9;135;3,4;22,5;2,7;38;170
RG-L-147;IBY791;SOLO;0,06;10,93;28;50;1,3;0,66;0,06;<0.02;91,78;10,6;54;7;31,9;5,84;30,6;5,44;0,12;0,11;34,2;62;0,4;0,11;0,02;2,29;0,23;28,5;32,1;285;30;9,5;<0.1;0,01;1,75;22,5;<2;5,4;11,7;1,85;0,77;0,15;20;0,65;0,52;3;137;3,4;18,8;2,5;34;173
RG-L-148;IBY792;SOLO;0,07;11,21;25;52;1,2;0,59;0,05;<0.02;85,56;10,2;47;6;28,9;5,72;27,4;4,95;0,11;0,11;30,8;71;0,37;0,12;0,02;1,63;0,23;18,9;28,9;303;26;8,2;<0.1;0,01;1,65;21;<2;4,7;11,5;1,18;0,73;0,13;18;0,58;0,46;2,7;133;3,2;17,6;2,3;34;171
RG-L-149;IBY793;SOLO;0,03;11,26;29;61;1,4;0,65;0,07;0,03;102,68;13,4;48;8;35,4;6;32,4;5,47;0,1;0,13;36,8;74;0,46;0,13;0,02;1,7;0,21;22,3;35,7;296;37,8;10,6;<0.1;0,01;1,77;23,5;<2;5,4;12,2;1,93;0,9;0,05;21,9;0,64;0,55;3,2;148;3,9;21,5;2,9;42;169
RG-L-150;IBY794;SOLO;0,06;11,06;28;60;1,5;0,66;0,06;<0.02;98,92;13,3;59;6;34,7;6,12;31,2;5,74;0,09;0,1;34,9;76;0,44;0,13;0,02;2,85;0,27;21,1;35,5;307;30,9;8,3;<0.1;0,01;1,94;23,4;<2;5,5;10,7;1,23;0,9;0,17;20,6;0,62;0,49;3,1;144;5;21,2;2,8;35;183
RG-L-151;IBY795;SOLO;0,03;12,43;30;2937;1,6;0,65;0,45;<0.02;109,4;15,2;59;5;33,7;6,18;33,7;5,81;0,14;0,21;39,2;84;0,49;0,25;0,02;4,77;1,1;24,5;38,3;309;40,5;11,8;<0.1;0,02;1,94;27,1;<2;5,8;21,9;1,62;0,95;0,09;22,6;0,66;0,4;3,1;149;4,6;23,2;3,1;34;184
Pulp Duplicates;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RG-L-150;IBY794;REP;0,04;11,27;30;70;1,5;0,68;0,06;<0.02;105,41;14;63;7;36;6,3;32,6;6,11;0,09;0,11;37,8;78;0,48;0,13;0,02;2,55;0,29;22,1;37,1;306;32,4;7,4;<0.1;0,01;2,17;26,3;<2;5,5;11,8;1,34;0,99;0,17;22,3;0,63;0,54;3,2;150;4,5;23;3;36;200
RG-L-142;IBY786;REP;0,13;8,96;20;150;1,3;0,46;0,13;<0.02;99,62;11,9;37;14;29,7;4,78;22;4,32;0,1;0,7;39,9;68;0,54;0,32;0,04;1,06;0,04;10;25,9;288;27;62,8;<0.1;0,01;0,81;16,2;<2;3,8;14,6;0,2;1,08;0,07;19;0,52;0,91;3;105;0,3;26,8;3,3;29;131
BRANCO_PREP;;REP;<0.02;0,11;3;<5;<0.1;0,05;0,01;<0.02;0,63;0,9;2;<5;6,1;1,33;0,5;0,13;<0.02;<0.01;0,7;5;0,06;<0.01;0,01;0,95;<0.01;0,2;3;<50;2,1;3,6;<0.1;<0.01;0,17;<0.5;<2;1;0,7;0,06;0,09;<0.05;0,6;<0.01;0,02;<0.1;<1;0,1;0,3;<0.1;<1;3,6
Reference Materials;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
STD_061;;STD;>10;7,36;512;1110;0,8;5,8;4,62;4,5;20,01;32,6;154;5;3414;4,21;16,7;1,09;0,19;2,59;12,5;21;0,11;1,24;0,1;163,3;2,37;5,5;50,1;705;935;68,3;<0.1;1,16;84,82;9,5;3;3,6;399;0,28;0,41;0,63;5,2;0,24;1,05;2;103;6,8;10,8;1;1037;30,1
TILL-3;;STD;1,03;6,3;86;446;1,5;0,31;1,63;0,13;40,25;13,5;95;<5;20,8;2,78;14,3;4,62;0,04;2,05;19,9;26;0,22;0,89;0,05;1,94;2,14;7,5;43,4;470;26,8;43,7;<0.1;0,02;0,84;12,6;<2;2,9;287;0,6;0,39;<0.05;5,3;0,29;0,33;2,8;58;0,9;13,1;1,3;44;121
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
