SGS GEOSOL LABORATÓRIOS LTDA.;;;;;Final Report;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Client:;CPRM - Cia de Pesquisa de Recursos Minerais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
File Created:;16/9/2011 13:34:46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Job Number:;GY1101218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Number of Samples:;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Project:;C.C.4068-087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shipment ID:;Lote 1618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P.O. Number:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Received:;15/9/2011 13:34:46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Method;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;PREP_GY;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B;ICM40B
VC-L-574;ICC0238;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,02;2,41;4;186;0,5;<0.04;0,06;0,04;27,52;5,4;11;<5;3,6;2,37;5,8;1,7;0,02;0,87;10,7;8;0,12;0,16;0,03;0,31;0,02;2,6;7,4;108;11,7;47,3;<0.1;<0.01;0,24;3,3;<2;1,2;12,1;0,18;0,17;<0.05;3,8;0,15;0,16;1,1;26;2,5;7,6;1;7;54,4
VC-L-575;ICC0239;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;5,12;8;642;1,6;<0.04;0,13;0,09;54,12;10,4;18;<5;15,8;3,26;12,2;1,18;0,03;2,74;28,7;14;0,32;0,45;0,05;0,15;0,06;2,7;16,9;241;17,3;107,8;<0.1;<0.01;0,17;8,9;<2;4,3;26,2;<0.05;0,57;<0.05;8,2;0,25;0,45;2,3;49;2,8;23,3;2,3;26;46,8
VC-L-576;ICC0240;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,03;6,64;6;465;2,4;<0.04;0,36;0,07;95,65;18,5;24;6;20,9;4,12;16,7;1,39;0,06;2,87;47;16;0,41;0,62;0,06;<0.05;0,07;0,7;23,8;498;18,4;114,6;<0.1;<0.01;0,07;12,8;<2;1,8;20,6;<0.05;0,83;<0.05;13,7;0,32;0,5;3,5;51;1,7;30,8;3;45;53,5
VC-L-577;ICC0241;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,03;5,61;4;451;2;<0.04;0,46;0,18;66,3;14,7;22;5;17,1;3,6;13,9;1,35;0,04;2,88;34;18;0,33;0,61;0,09;<0.05;0,06;2,3;19,8;256;22,4;114,4;<0.1;<0.01;0,15;9,7;<2;2,2;21,3;<0.05;0,62;<0.05;10,2;0,28;0,47;2,7;56;1,9;26,1;2,4;40;52,3
VC-L-578;ICC0242;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,04;4,94;<1;392;1,6;<0.04;0,15;0,14;62,07;10,3;15;<5;13,7;3,3;11,6;1,85;0,03;2,41;30,8;13;0,39;0,39;0,04;<0.05;0,04;0,4;15,9;151;17;101,4;<0.1;<0.01;<0.05;9,3;<2;1,3;20,3;<0.05;0,68;<0.05;9,8;0,21;0,4;3,5;35;1,3;27,4;2,7;30;69,8
VC-L-579;ICC0243;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;6,53;3;398;2,2;<0.04;0,11;0,03;77,39;13;18;6;21,9;3,72;15,2;2,46;0,04;3,02;38,2;17;0,42;0,52;0,04;0,17;0,05;13,2;19,8;144;18;123;<0.1;<0.01;0,06;12,6;<2;2,4;17,3;<0.05;0,78;<0.05;13,4;0,24;0,44;4,5;44;10,6;30,2;2,9;36;92
VC-L-580;ICC0244;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,02;7,42;<1;469;2,2;<0.04;0,07;0,03;79,37;18,1;21;6;17;4,05;18;2,54;0,06;3,69;36,8;18;0,39;0,65;0,03;<0.05;0,07;0,9;21,1;109;21,4;141,9;<0.1;<0.01;<0.05;13,4;<2;1,7;18,2;<0.05;0,67;<0.05;12,5;0,25;0,51;3,8;55;1,6;27,9;2,8;38;88
VC-L-580-A;ICC0245;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,04;7,4;1;466;2,1;<0.04;0,06;0,05;78,8;16,9;21;6;19,8;3,84;17,8;2,58;0,05;3,73;37,2;19;0,42;0,64;0,03;<0.05;0,06;0,8;21,1;118;18,5;146,1;<0.1;<0.01;0,06;13,5;<2;2,2;18,1;<0.05;0,71;<0.05;13;0,27;0,51;3,8;63;1,1;28,5;2,8;40;91,1
VC-L-581;ICC0246;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;7,47;18;448;2,8;<0.04;0,08;<0.02;64,39;24,7;28;10;43,6;5,42;21,1;3,39;0,07;3,68;37,1;24;0,49;0,81;0,05;1,08;0,06;11,4;21,9;314;23,4;149,6;<0.1;<0.01;0,52;16;<2;4,2;15,9;1,53;0,85;<0.05;14,1;0,39;0,76;6,8;111;3,3;31;3,4;43;116,4
VC-L-582;ICC0247;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;9,17;6;381;3;<0.04;0,04;<0.02;105,17;25,8;39;8;23,1;5,87;23,4;3,69;0,07;3,45;56,3;16;0,5;0,91;0,05;0,32;0,05;9,5;27,5;187;24;125,2;<0.1;<0.01;0,11;17,2;<2;3,5;11,6;0,31;0,91;<0.05;17,3;0,51;0,54;4,9;132;2,2;34,5;3,6;56;125,3
VC-L-583;ICC0248;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;6,9;6;376;2,3;<0.04;0,17;<0.02;82,23;16,1;27;6;20,3;4,09;17,2;3,21;0,05;2,8;41,5;17;0,44;0,62;0,04;0,12;0,08;6,1;23,3;139;19,5;111,8;<0.1;<0.01;0,1;13,6;<2;3,2;16,9;0,25;0,86;<0.05;13,7;0,42;0,46;3,9;83;2,1;32,8;3,2;39;108,4
VC-L-584;ICC0249;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,05;10,51;1;410;3,5;<0.04;0,16;0,04;109,25;20,6;32;9;18;5,35;25,3;2,44;0,08;4,2;61,8;18;0,56;1,14;0,04;<0.05;0,07;0,5;31,5;115;22,8;143,8;<0.1;<0.01;<0.05;18,2;<2;1,7;14,2;<0.05;0,91;<0.05;20,4;0,21;0,62;4,8;47;1,2;38,3;3,8;73;88,5
VC-L-585;ICC0250;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,06;9,45;<1;432;3,5;<0.04;0,23;0,07;103,56;19,6;33;9;65;5,24;23,5;3,12;0,07;3,87;53,1;20;0,51;1,02;0,04;<0.05;0,07;1;34,6;201;20;142,2;<0.1;<0.01;<0.05;16,5;<2;5,3;17,5;<0.05;0,9;<0.05;18,5;0,37;0,64;5,4;91;1,1;37,8;3,6;65;110,6
VC-L-586;ICC0251;SOLO;3070;2620;99,24;2390;210;8,08;295;290;98,31;1;0,34;0,05;9,64;4;411;3,3;0,05;0,07;0,03;127,75;37,3;32;7;20,8;5,81;23,2;2,59;0,06;3,73;55,4;18;0,56;0,9;0,08;0,09;0,08;0,5;31,7;116;23,3;143,3;<0.1;<0.01;<0.05;17,9;<2;1,7;16,1;<0.05;1;<0.05;18,2;0,21;0,53;4;45;0,8;39,8;4;57;85,2
VC-L-587;ICC0252;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,06;7,67;3;381;2,5;<0.04;0,09;0,07;108,87;23,8;28;6;25,6;4,94;19,3;1,3;0,06;3,53;42;19;0,39;0,64;0,06;<0.05;0,06;0,4;26,2;132;23,3;140,2;<0.1;<0.01;<0.05;14,9;<2;2,6;15,7;<0.05;0,74;<0.05;17,3;0,14;0,5;3,9;32;1,1;28,3;3;47;40,6
VC-L-588;ICC0253;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,03;4,81;2;342;1,8;<0.04;0,14;0,09;77,56;14,7;18;<5;18,8;3,37;11,9;2,6;0,04;2,24;36,7;14;0,36;0,35;0,06;<0.05;0,06;0,7;16,8;202;26,4;94;<0.1;<0.01;0,14;10,3;<2;1,8;20,4;<0.05;0,68;<0.05;12;0,3;0,32;2,8;42;0,5;27;2,6;33;90,6
VC-L-589;ICC0254;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;0,06;7,05;5;441;2,2;<0.04;0,08;0,04;84,74;22,6;24;<5;18,2;4,71;16;2,08;0,06;3,02;45;15;0,42;0,55;0,07;<0.05;0,08;0,6;23,9;266;18,1;110,2;<0.1;<0.01;0,08;13;<2;1,3;31,7;<0.05;0,76;<0.05;15,1;0,27;0,37;2,4;45;0,9;29,8;2,9;49;69,7
VC-L-590;ICC0255;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;9,03;6;509;3,1;<0.04;0,03;<0.02;88,79;20,4;33;5;18,4;5,86;25,9;2,7;0,09;4,82;50,6;12;0,5;0,84;0,03;<0.05;0,1;3,3;25,5;268;21,3;162;<0.1;<0.01;0,06;17,9;<2;2,1;34,8;0,71;0,8;<0.05;17,8;0,36;0,55;2,9;72;0,8;31,1;3,4;54;101,3
VC-L-590-A;ICC0256;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;8,78;7;537;3,4;<0.04;0,02;<0.02;74,87;20,3;36;6;25,3;6,13;27,6;4,41;0,1;4,82;39,3;12;0,46;0,8;0,02;0,23;0,16;20,9;26,8;333;21,7;138,1;<0.1;<0.01;0,4;19,5;<2;5,1;37,2;5,55;0,82;<0.05;13,8;0,6;0,56;2,7;108;5,1;25,9;3,3;56;150,5
VC-L-591;ICC0257;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;6,59;6;483;3,3;<0.04;0,22;0,13;109,59;38,3;29;7;18,1;5,08;20,5;4,02;0,06;3,67;50,9;16;0,57;0,57;0,17;0,83;0,14;22,2;45,9;417;23,9;130,8;<0.1;<0.01;0,51;15;<2;3,8;30,4;5;0,98;<0.05;16,3;0,54;0,58;2,5;88;4;37,9;4;65;134,5
VC-L-592;ICC0258;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;6,17;9;433;3,2;0,05;0,32;0,38;107,91;28,7;30;6;43,5;4,94;19,9;3,74;0,08;3,29;56,5;18;0,61;0,54;0,16;0,5;0,11;23;37,7;455;28,7;119,2;<0.1;0,01;0,67;16,1;<2;3,8;29;5,46;1,27;<0.05;16,5;0,61;0,58;2,6;81;3,8;46,1;4,5;85;139,4
VC-L-593;ICC0259;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;5,19;5;389;2,8;<0.04;0,33;0,66;103,29;23,3;18;<5;33,8;4,32;15,4;3,25;0,05;2,35;52,3;17;0,55;0,41;0,19;0,36;0,06;15,9;36;450;27,5;100,6;<0.1;0,01;0,68;12,4;<2;4,1;22,8;2,79;1,08;<0.05;14,5;0,48;0,5;2,4;64;5,1;38,3;3,8;54;103,5
VC-L-594;ICC0260;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;3,58;6;277;1,9;<0.04;0,19;0,22;66,61;13,8;20;<5;19,7;3,3;9,6;2,9;0,04;1,55;38,2;11;0,42;0,25;0,1;0,29;0,04;10,3;18,1;224;19,7;71,7;<0.1;<0.01;0,4;8,6;<2;2,1;18,7;0,95;0,79;<0.05;10,4;0,41;0,33;1,9;43;1,6;27,9;2,8;30;93,4
VC-L-595;ICC0261;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;3,38;7;287;2,1;<0.04;0,3;0,82;64,52;17,5;13;<5;30,3;3,37;9;2,07;0,03;1,14;26,5;16;0,32;0,26;0,26;0,5;0,05;8,7;37;259;25,7;61,8;<0.1;<0.01;0,72;7,8;<2;2,1;15;0,74;0,57;<0.05;8,5;0,28;0,4;1,4;44;1,5;20,9;2;39;66,6
VC-L-596;ICC0262;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;5,22;8;520;2,6;<0.04;0,25;0,35;86,12;19,5;23;<5;32,2;3,72;15,2;4,41;0,06;1,96;34;21;0,5;0,22;0,16;0,66;0,06;15,9;41,7;286;31;112;<0.1;<0.01;0,73;11,9;<2;3,6;19,4;2,53;0,75;<0.05;12,9;0,44;0,58;2,4;62;2,2;31,6;3,4;34;153,1
VC-L-597;ICC0263;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;7,16;18;431;4,1;<0.04;0,74;0,15;80,47;18,7;47;10;52,7;4,08;22,8;4,1;0,07;1,86;40,6;56;0,43;0,75;0,13;0,28;0,13;19,6;40;1153;26;118,4;<0.1;0,02;0,87;16,1;<2;5,4;81,4;3,72;0,83;<0.05;13;0,44;0,86;3,4;95;4,8;32,1;2,7;78;136,3
VC-L-598;ICC0264;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;8,44;20;248;4,4;0,1;0,6;0,08;88,02;19,6;48;11;23,9;4,37;25;4,43;0,08;1,13;43,3;61;0,44;0,46;0,1;0,19;0,09;22;37,5;651;27,8;115,7;<0.1;0,02;1;19,5;<2;5,2;71,1;4,62;0,93;<0.05;14,7;0,51;0,91;3,5;110;5,5;34,4;3,1;51;155,6
VC-L-599;ICC0265;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;9,11;19;193;4,8;<0.04;0,79;0,19;97,87;19,3;55;12;33,4;4,75;25;4,34;0,07;0,86;50,1;74;0,45;0,51;0,12;0,98;0,09;21,4;37,4;808;33;116;<0.1;0,03;1,05;18,8;<2;4,8;50;4,34;1,02;<0.05;16,4;0,52;0,88;4,1;110;4,9;37,4;3,2;62;153,1
VC-L-600;ICC0266;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;9,12;20;269;5,1;<0.04;0,91;0,12;94,08;18,3;55;11;36,3;4,77;25;4,51;0,07;1,19;50,9;71;0,47;0,52;0,08;0,2;0,19;28,2;37,1;726;25,6;127,9;<0.1;0,03;0,74;18,1;<2;4,8;195,2;4,29;1,06;<0.05;15,8;0,54;0,85;4,1;112;3,6;38,6;3,4;66;154,5
VC-L-600-A;ICC0267;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;7,84;20;242;4,8;<0.04;1,78;0,1;83,25;18,1;53;11;34,5;4,5;24,7;4,48;0,09;1,1;43,5;70;0,43;0,44;0,07;0,17;0,18;22,7;38;646;26,4;97,4;<0.1;0,02;0,75;16;<2;4,8;275,9;4,56;1;<0.05;13,1;0,51;0,82;3,7;107;4;34,4;3;64;156,1
VC-L-601;ICC0268;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;7,97;21;255;4,4;<0.04;0,85;0,12;84;16,6;43;10;26,4;4,31;23,4;4,35;0,07;1,25;45;70;0,43;0,48;0,07;0,24;0,24;23,6;35,7;736;25,5;107,5;<0.1;0,03;2,76;16,3;<2;4,4;197,3;3,86;1,02;<0.05;13,9;0,49;0,79;4,6;102;10,1;37,3;3,2;51;151,3
VC-L-602;ICC0269;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;7,45;19;254;4,5;0,05;0,39;0,09;99,46;21,9;42;10;30,6;4,17;22,8;4,96;0,07;1,07;47,4;69;0,45;0,4;0,08;0,19;0,06;22,5;33,6;426;27,1;109;<0.1;<0.01;0,9;16,2;<2;4,9;53,7;5,02;0,95;<0.05;16,9;0,56;0,77;4,1;101;6,3;33,6;3,2;45;170
VC-L-603;ICC0270;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;8,02;24;385;4,5;<0.04;0,22;0,06;79,7;21,8;44;9;30,8;4,32;23,4;4,08;0,07;1,63;40,1;64;0,35;0,55;0,1;0,12;0,04;13,6;36,4;259;25,1;126,3;<0.1;<0.01;0,71;15,3;<2;4,2;20,7;2,36;0,73;<0.05;12,8;0,41;0,72;2,3;104;2,9;25,1;2,5;52;140,1
VC-L-604;ICC0271;SOLO;2610;2200;99,32;1945;240;10,98;270;267;98,89;1;0,37;0,08;4,8;8;195;2,9;<0.04;0,23;0,03;94,14;20,6;26;5;16,8;3,01;13,1;3,87;0,04;0,71;44,4;34;0,35;0,27;0,12;<0.05;0,05;5,4;20,8;186;24,5;73,7;<0.1;<0.01;0,39;10,3;<2;3,4;16,4;0,75;0,7;<0.05;14,8;0,44;0,4;2,3;56;0,7;23,8;2,3;33;144,9
VC-L-605;ICC0272;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;5,2;8;230;2,4;<0.04;0,24;0,04;78,74;12;34;6;22,3;2,85;14;0,44;0,05;1,13;39,9;34;0,38;0,39;0,06;0,66;0,09;1,1;19,9;200;18,7;94,9;<0.1;<0.01;0,59;8,2;<2;3,8;10,9;0,07;0,69;<0.05;12,1;0,43;0,5;1,9;62;2,9;21,7;2,6;40;151,2
BRANCO_PREP;;SOLO;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;<0.02;0,03;<1;<5;<0.1;<0.04;<0.01;<0.02;1,25;0,5;5;<5;<0.5;1,25;0,3;0,15;<0.02;0,01;0,7;4;<0.01;<0.01;0,02;0,17;0,05;0,5;3,7;<50;1,9;1,9;<0.1;<0.01;0,09;<0.5;<2;1,9;1,5;<0.05;<0.05;<0.05;<0.2;<0.01;<0.02;<0.1;2;0,3;0,3;<0.1;1;4
